tweet_text,cyberbullying_type
"To that idiot who pointed about the non-existent quran in a 144p blurry photo, you're not even Muslim so what gives",cyberbullying
"What an idiot!! Itâ€™s convenient to call Mexicans rapists but some are good people, Muslims terrorists but some are good people. But the minute you call white folks racist but some are good people, they are offended!",cyberbullying
"Unbelievable!! As a conservative Christian woman who wears pants almost everyday to work, I'd quit and find an employer who is reasonable. BUT, not everyone can just quit. Does wearing a dress interfere with a trans person's ability to do a job? God is crying right now.",cyberbullying
"There was a case recently, when a Muslim living in a rented flat in multistoried housing society, tried to convert into a mosque. Can you imagine what would have been the consequences, had this idiot succeeded? If you were the owner of the flat, what would you do?",cyberbullying
Because she is a persecuted Christian woman from Pakistan. He has done right.,cyberbullying
"Victim card's patent rights r reserved only for Muslims they can create bloodshed by N number of bomb blasts... google islamic terrorism in india.. U have Ato Z categories of Islamic bloodthirsty violence,",cyberbullying
He you terrorist go Pakistan Bangladesh and tell me isis Taliban Osama billaden ke pute Muslim you are dog one news is not good for us Islam Muslim is terrorist by Quran Muslim is only human other is kafeer ok Muslims dog,cyberbullying
Lol Palestinians need to stop linking Islamic terrorist to Israel. Isis hate Israel just as much as Palestine. Isis was preaching the Quran not the Torah,cyberbullying
"Jesus taught acceptance and said to â€œlove thy neighbor,â€ not â€œbeware of SOCIAL JUSTICE and RADICAL LEFTIST IDEAS.â€ People that claim to be Christian and also support oppression are hypocrites. As a Christian myself, I find rhetoric likes hers to be appalling and sad",cyberbullying
@dankmtl @PeaceNotHate_ Mohammed stated clearly in the Hadith that he wanted Muslims to breed like rats so he could take over the world.,cyberbullying
"You don't have guts to make a twitter handle using own name telling anything against Hindus. If you have guts use your name with proper identity &amp; tweet the same way on Muslims &amp; Christians in TN. They you will see this ""Tamil Religion"" idiot. Get Lost",cyberbullying
"This is the irony of India. You can allude to the PM as idiots but call the jamatis ,the super spreaders,not even muslims but single source.",cyberbullying
"I never generalize the whole group of people as being terrorists, thats you assuming because you all are idiots. I know some amazing Muslim men and women and even they are smart enough to be questioning their faith and the lies they are told. Keep reaching ass hole.",cyberbullying
"You are mixed up, khazars were in the14th century. Bolshevic were in the 20th century. Stop embarrassing yourself Ã nd making Muslims look like idiots.",cyberbullying
"Bro , I am real secular. I think u need some SECULARISM. Your surroundings need some SECULARISM. And I am not islamophobic . I am just against radical Islamic terrorism.",cyberbullying
"Another factor which boosted Putin's popularity in the beginning of his career as a Prime minister and President, was a persistent economic growth. Neither of the two factors I mentioned -- Islamic terrorism and the economic growth -- are present in U.S.",cyberbullying
There us nothing wrong with Conservatives. But what is definitely wrong is when they trust Qnon or when the Left supports Antifa. Christians who support radical groups like these are Christians In Name Only(CINO). So you don't trust current virus info? WHY??,cyberbullying
Plz madam don't care about the idiot bcz of you and some others like u. .. I still believe all Muslims are not bad.. hats off...,cyberbullying
@ashoswai are you really a professor of 'PEACE' ??? Asking Indian Muslims to perform riots similar to Minnesota ? who gave you this chair ? hate mongering idiot #ALLLIVESMATER #indiaagainstlobby #commiedogs,cyberbullying
"Taliban Khan of NaziArmy of failed Jihad infested terrorist country @pid_gov @ImranKhanPTI thinks of Indian Army like that of the coward jihadi army of Begger-i-stan @OfficialDGISPR which killed 3mn Bengali Hindus and Muslims &amp; raped 0,5mn women.Indian Army = Humanity Defender.",cyberbullying
@AbiAlbaraaShami @mir576607189 Too bad the Caliphate is too stupid to create it's own twitter. Madrassas only produce morons.,cyberbullying
"Ok, it goes no further. I want to thank you again for being the perfectly paranoid unhinged example of someone who is obsessed to a point of blindness over muslims. Im glad you were bored throughout all of this, idiot.",cyberbullying
"Meh he called me a name and Iâ€™m a snowflake and need to stay in my safe place. The MAGA cult loves name calling and doesnâ€™t believe in politically correct, remember? What do you have against Muslims or Arabs? Shriners clearly use Arabic and arab names, but also hate them. Idiots",cyberbullying
"Wow you Indian guys are so biased it's insane You clowns actually think any of these right wing idiots won't come after you once they're done with the muslims? We need to stick together, be honest ,be truthful. The amount of times I see Indians supporting bigots is too much",cyberbullying
"Apologies for wrongly genderising you, that's really not nice. Lots of Doctors are idiots though. Also, arguing like that is a logical fallacy. I don't know of any LibDem that pretended to be Muslim, but wouldn't be surprised. Lots of LibDems are idiots, you know...",cyberbullying
"You lot only complain when you get dragged the same way you drag other races, how many innocent Muslims have been persecuted because of the actions of a few idiots?",cyberbullying
We call it right wing christian extremist. So that we separate it from normal christians? Do you want people thinking muslims are radical? She even names it to be wahhabism do you support the sauds religion? Do you want it to not be named? They just killed 2 soldiers on our soil,cyberbullying
RT @TRobinsonNewEra: http://t.co/AgX6DiZUIH England and Wales child rape cases up 37% in five years We all know why,cyberbullying
I don't belong to a religion but I grew up in a Christian and Muslim environment. If you dislike some of their beliefs and they took billboards and said people HATE us we ar oppressed won't you call them fools and idiots? We can't all agree. But we all deserve human rights,cyberbullying
You're right sis! As a fellow Christian woman I understand! So let's ask ourselves: Would Jesus scream about dick all year long or stand up for the oppressed,cyberbullying
Sabaji please u understand wahabism will distroy india .india wll become another Afghanistan.please dont support islamic terrorism. Now u are not wearing burqa but later u wll have to wear burqa as well as may go tbrough female genital mutilation .,cyberbullying
"If government start the oppression in a Muslim minority state, you would find the similar response from them as well. Majority of world Muslims have denounced ISIS. Isis is satanic. Its far from what Islam teach us about war. Few idiots fall for it.",cyberbullying
All hindus have accepted islam where have been miss have not you heard hindutva and rss and bjp goons saying they will wipe muslim and Christians. Even they put a deadline to it. They want themselves to be extreme hindu wish muslims to be secular. Sanghi idiots.,cyberbullying
"And most of these new trolls use muslim names for some reason...As if saying..""look I have a fake muslim name, so even after seeing the bile I vomit on daily basis, you won't make out that I am a RW troll""..Some level of idiots they are..",cyberbullying
"so we can conclude that quran is actually telling not to kill innocent people but the terrorist like ISIS and hafiz saeed therefore muslims should do jihad against isis, alqaeda , thats what quran is telling us but because of lack of knowledge and understanding some people",cyberbullying
Ilhan Omar has brought Somalia to Minnesota. Enjoy you absolute idiots. Bailout denied. Why don't you ask the Muslim Brotherhood. Minnesota's new Covid-19 proof masks on the way,cyberbullying
"Buhari should be in prison @POTUS @realDonaldTrump for crime against humanity past and present @VP @mike_pence but because of the foundation, his President for killing the Christian Biafra, @WhiteHouse @PentagonPresSec buhari is a jihad terrorist, save the children of GOD",cyberbullying
"What makes u think that IS won't happen again in India? If it's history, why's same Islamic terrorism alive in India today? How do u know that it won't grow?",cyberbullying
@obsurfer84 99% of all inventions come from the west. Islam has produced nothing in 1000 years. Mohammed was an illiterate who produced nada,cyberbullying
Except 1) He isnâ€™t Muslim and 2) youâ€™re an idiot,cyberbullying
"If all you are going to do is insult me then there's no point. But, I'll just leave this here. Muslims are not terrorists. Radical idiots hiding behind Islam are terrorists. They've killed more Muslims than Christians. CIA, Killary, Obama ETC funded terrorism.",cyberbullying
